time	syntax_penn_tok2	syntax_penn_lem2	lexical_tok2	lexical_lem2	cosine_semanticL	partner_direction	condition_info
28	0.34874291623145787	0.3273268353539886	0.0	0.0	0.501507470097481	A>B	phoneDialog128-phoneDialog137-condA
29	0.16439898730535726	0.1543033499620919	0.0	0.0	0.5398884489949971	B>A	phoneDialog128-phoneDialog137-condA
30	0.0	0.0	0.0	0.0		A>B	phoneDialog128-phoneDialog137-condA
31	0.0	0.0	0.0	0.0		B>A	phoneDialog128-phoneDialog137-condA
32	0.18257418583505533	0.18257418583505533	0.18257418583505533	0.18257418583505533	0.2850618654850118	A>B	phoneDialog128-phoneDialog137-condA
33	0.0	0.0	0.0	0.0	0.2235348407651525	B>A	phoneDialog128-phoneDialog137-condA
34	0.5561984584176756	0.6362847629757776	0.03901371573204353	0.03901371573204353	0.33231735392083483	A>B	phoneDialog128-phoneDialog137-condA
35	0.35136418446315326	0.3698001308168194	0.03901371573204353	0.03901371573204353	0.5603904520854903	B>A	phoneDialog128-phoneDialog137-condA
36	0.125	0.2116668783336508	0.0	0.0	0.3372430579221204	A>B	phoneDialog128-phoneDialog137-condA
37	0.21911495530055367	0.25806451612903225	0.024397501823713325	0.024397501823713325	0.494957272843093	B>A	phoneDialog128-phoneDialog137-condA
38	0.2522624895547565	0.3733643283161719	0.08451542547285165	0.1267731382092775	0.6654184197729245	A>B	phoneDialog128-phoneDialog137-condA
39	0.1336306209562122	0.1336306209562122	0.0	0.0	0.46706079426151514	B>A	phoneDialog128-phoneDialog137-condA
40	0.07537783614444091	0.07216878364870323	0.0	0.0	0.37608414861559136	A>B	phoneDialog128-phoneDialog137-condA
41	0.2631806779839076	0.25197631533948484	0.03183035070396152	0.03183035070396152	0.6047615252411507	B>A	phoneDialog128-phoneDialog137-condA
42	0.1091089451179962	0.1091089451179962	0.0	0.0	0.23145709893995425	A>B	phoneDialog128-phoneDialog137-condA
43	0.0	0.0	0.0	0.0	-0.00909201615591515	B>A	phoneDialog128-phoneDialog137-condA
44	0.3971420353928971	0.4086514987502555	0.11274690420042435	0.11274690420042435	0.21659325792976325	A>B	phoneDialog128-phoneDialog137-condA
45	0.329292779969071	0.41702882811414954	0.0	0.028409549486356808	0.5948094778010186	B>A	phoneDialog128-phoneDialog137-condA
46	0.22936585546278224	0.2732520204255893	0.0	0.0	0.5643039977607582	A>B	phoneDialog128-phoneDialog137-condA
47	0.27209574630994726	0.31022669373179257	0.0	0.0	0.6189882409281813	B>A	phoneDialog128-phoneDialog137-condA
48	0.16566307331251645	0.19968076595771792	0.0	0.0	0.5512691232041013	A>B	phoneDialog128-phoneDialog137-condA
49	0.0	0.0	0.0	0.0	0.3375461092984129	B>A	phoneDialog128-phoneDialog137-condA
50	0.0	0.09759000729485331	0.0	0.0	0.3081101664123952	A>B	phoneDialog128-phoneDialog137-condA
0	0.19364916731037085	0.22086305214969307	0.0	0.0	0.45547590570036145	A>B	phoneDialog379-phoneDialog905-condA
1	0.18257418583505533	0.18257418583505533	0.0	0.0	0.3336655870507921	B>A	phoneDialog379-phoneDialog905-condA
2	0.33895960971961925	0.48960832515056113	0.0	0.0	0.4782106558470327	A>B	phoneDialog379-phoneDialog905-condA
3	0.2674191510794734	0.44958609806628597	0.1065247282582615	0.15978709238739225	0.450059051766598	B>A	phoneDialog379-phoneDialog905-condA
4	0.3094922302950865	0.41358509593425563	0.0	0.0	0.5000622019916597	A>B	phoneDialog379-phoneDialog905-condA
0	0.18257418583505536	0.0	0.0	0.0	0.3846950499388252	A>B	phoneDialog57-phoneDialog1117-condA
1	0.4099457958749615	0.3872983346207417	0.0	0.0	0.6136981421975085	B>A	phoneDialog57-phoneDialog1117-condA
2	0.09622504486493764	0.27386127875258304	0.0	0.0	0.41119722171063167	A>B	phoneDialog57-phoneDialog1117-condA
3	0.14744195615489714	0.2656844656620286	0.0	0.0	0.3315641631000259	B>A	phoneDialog57-phoneDialog1117-condA
4	0.1203858530857692	0.0	0.0	0.0	0.2571735815499492	A>B	phoneDialog57-phoneDialog1117-condA
5	0.0	0.0	0.0	0.0	0.05112427570758393	B>A	phoneDialog57-phoneDialog1117-condA
6	0.0	0.0	0.0	0.0	0.26696050184740117	A>B	phoneDialog57-phoneDialog1117-condA
7	0.0	0.0	0.0	0.0		B>A	phoneDialog57-phoneDialog1117-condA
8	0.0	0.31622776601683794	0.0	0.0		A>B	phoneDialog57-phoneDialog1117-condA
9	0.0	0.0	0.0	0.0	0.5662553948276212	B>A	phoneDialog57-phoneDialog1117-condA
10	0.1543033499620919	0.1543033499620919	0.0	0.0	0.25329854649099626	A>B	phoneDialog57-phoneDialog1117-condA
11	0.12598815766974242	0.19702760155977517	0.0	0.0	0.5205710078703976	B>A	phoneDialog57-phoneDialog1117-condA
12	0.15713484026367722	0.14744195615489714	0.0	0.0	0.38546857265094625	A>B	phoneDialog57-phoneDialog1117-condA
13	0.0	0.0	0.0	0.0	0.2171211270396204	B>A	phoneDialog57-phoneDialog1117-condA
14	0.9999999999999998	0.9999999999999998	0.4999999999999999	0.4999999999999999	0.3108790780518852	A>B	phoneDialog57-phoneDialog1117-condA
15	0.12309149097933272	0.12499999999999997	0.11043152607484653	0.10540925533894596	0.2742279290112195	B>A	phoneDialog57-phoneDialog1117-condA
16	0.06154574548966636	0.16770509831248423	0.0	0.0	0.39837451384574096	A>B	phoneDialog57-phoneDialog1117-condA
17	0.0	0.0	0.0	0.0	0.19583497755823798	B>A	phoneDialog57-phoneDialog1117-condA
18	0.0	0.21081851067789195	0.0	0.0	0.21958391242821085	A>B	phoneDialog57-phoneDialog1117-condA
19	0.09428090415820634	0.2513123449750173	0.0	0.0	0.25297667287716374	B>A	phoneDialog57-phoneDialog1117-condA
20	0.0	0.0	0.0	0.0	0.08660502962068684	A>B	phoneDialog57-phoneDialog1117-condA
21	0.0	0.0	0.0	0.0	0.13493389164733505	B>A	phoneDialog57-phoneDialog1117-condA
22	0.0	0.0	0.0	0.0	0.30059073591251595	A>B	phoneDialog57-phoneDialog1117-condA
23	0.2672612419124244	0.0	0.0	0.0	0.2016968986370924	B>A	phoneDialog57-phoneDialog1117-condA
24	0.0	0.0	0.0	0.0	0.25678054120495397	A>B	phoneDialog57-phoneDialog1117-condA
25	0.0	0.0	0.0	0.0	0.279488518862983	B>A	phoneDialog57-phoneDialog1117-condA
26	0.17407765595569785	0.1690308509457033	0.0	0.0	0.31884644740916046	A>B	phoneDialog57-phoneDialog1117-condA
27	0.0	0.08451542547285165	0.0	0.0	0.19282210011011247	B>A	phoneDialog57-phoneDialog1117-condA
28	0.3872983346207417	0.3872983346207417	0.0	0.0	0.23652264290077563	A>B	phoneDialog57-phoneDialog1117-condA
29	0.24494897427831777	0.223606797749979	0.0	0.0	0.4233532236603996	B>A	phoneDialog57-phoneDialog1117-condA
30	0.22360679774997896	0.15554275420956382	0.0	0.0	0.5292656347510848	A>B	phoneDialog57-phoneDialog1117-condA
31	0.20412414523193148	0.10369516947304255	0.10369516947304255	0.20100756305184242	0.45249330847678904	B>A	phoneDialog57-phoneDialog1117-condA
32	0.0	0.0	0.0	0.0	0.30214297694222125	A>B	phoneDialog57-phoneDialog1117-condA
33	0.0	0.0	0.0	0.0	0.4289893484693005	B>A	phoneDialog57-phoneDialog1117-condA
34	0.0	0.0	0.0	0.0	0.4414732053811974	A>B	phoneDialog57-phoneDialog1117-condA
35	0.0	0.0	0.0	0.0	0.21782346165817756	B>A	phoneDialog57-phoneDialog1117-condA
36	0.0	0.0	0.0	0.0	0.18754465015478705	A>B	phoneDialog57-phoneDialog1117-condA
0	0.0	0.14907119849998599	0.0	0.0	0.43390554774721446	A>B	phoneDialog294-phoneDialog987-condA
1	0.0	0.0	0.0	0.0	0.1879892254424287	B>A	phoneDialog294-phoneDialog987-condA
2	0.0	0.0	0.0	0.0	0.3658543469827551	A>B	phoneDialog294-phoneDialog987-condA
3	0.35355339059327373	0.35355339059327373	0.0	0.0	0.2005651315564443	B>A	phoneDialog294-phoneDialog987-condA
4	0.038235955645093626	0.24687096555050939	0.0	0.0	0.17969156535631692	A>B	phoneDialog294-phoneDialog987-condA
5	0.06839855680567693	0.37852817872590705	0.044946657497549475	0.12850588106343577	0.528902382668626	B>A	phoneDialog294-phoneDialog987-condA
6	0.0	0.0	0.0	0.0	0.4131816748757172	A>B	phoneDialog294-phoneDialog987-condA
7	0.0	0.0	0.0	0.0		B>A	phoneDialog294-phoneDialog987-condA
8	0.0	0.0	0.0	0.0		A>B	phoneDialog294-phoneDialog987-condA
9	0.0	0.0	0.0	0.0	0.09716161643457721	B>A	phoneDialog294-phoneDialog987-condA
10	0.09805806756909202	0.09407208683835973	0.0	0.0	0.1608144223903163	A>B	phoneDialog294-phoneDialog987-condA
11	0.09805806756909202	0.09407208683835973	0.0	0.0	0.33989009477572873	B>A	phoneDialog294-phoneDialog987-condA
12	0.0	0.0	0.0	0.0	0.36685293877617986	A>B	phoneDialog294-phoneDialog987-condA
13	0.2932942300427066	0.2614881801842454	0.0	0.0	0.6214194627516101	B>A	phoneDialog294-phoneDialog987-condA
14	0.0	0.0	0.0	0.0	0.652143718436291	A>B	phoneDialog294-phoneDialog987-condA
15	0.08084520834544433	0.07312724241271307	0.0	0.0	0.3611973816705707	B>A	phoneDialog294-phoneDialog987-condA
16	0.30588764516074896	0.3947710169758614	0.0	0.08084520834544433	0.35458910254764087	A>B	phoneDialog294-phoneDialog987-condA
17	0.0	0.0	0.0	0.0		B>A	phoneDialog294-phoneDialog987-condA
18	0.0	0.0	0.0	0.0		A>B	phoneDialog294-phoneDialog987-condA
19	0.0	0.0	0.0	0.0	0.23533167067686822	B>A	phoneDialog294-phoneDialog987-condA
20	0.0	0.0	0.0	0.0	0.4410855930694355	A>B	phoneDialog294-phoneDialog987-condA
21	0.10101525445522107	0.10101525445522107	0.0	0.0	0.25434475575090654	B>A	phoneDialog294-phoneDialog987-condA
22	0.0	0.0	0.0	0.0	0.10986537775250671	A>B	phoneDialog294-phoneDialog987-condA
23	0.0	0.24999999999999994	0.0	0.0	0.2472542164043241	B>A	phoneDialog294-phoneDialog987-condA
24	0.1360827634879543	0.1270001270001905	0.14744195615489714	0.14744195615489714	0.4344367793920503	A>B	phoneDialog294-phoneDialog987-condA
25	0.10369516947304253	0.09677419354838711	0.0	0.0	0.5356711362318789	B>A	phoneDialog294-phoneDialog987-condA
26	0.0	0.0	0.0	0.0	0.5589845511484479	A>B	phoneDialog294-phoneDialog987-condA
27	0.0	0.0	0.0	0.0	0.11441937836481031	B>A	phoneDialog294-phoneDialog987-condA
28	0.0	0.0	0.0	0.0	0.1477114706682554	A>B	phoneDialog294-phoneDialog987-condA
29	0.0	0.0	0.0	0.0	0.1477114706682554	B>A	phoneDialog294-phoneDialog987-condA
30	0.0	0.0	0.0	0.0	0.09673914237147974	A>B	phoneDialog294-phoneDialog987-condA
0	0.21650635094610968	0.0	0.0	0.0	0.42415335020111056	A>B	phoneDialog187-phoneDialog926-condA
1	0.33333333333333337	0.14433756729740646	0.0	0.0	0.5139142692893536	B>A	phoneDialog187-phoneDialog926-condA
2	0.0	0.0	0.0	0.0	0.3627239485695858	A>B	phoneDialog187-phoneDialog926-condA
3	0.0	0.14547859349066158	0.0	0.0	0.30031815282441987	B>A	phoneDialog187-phoneDialog926-condA
4	0.10308121991160742	0.09107651110783745	0.0	0.0	0.4099692652280116	A>B	phoneDialog187-phoneDialog926-condA
5	0.30748884533253473	0.35364111008118687	0.15139419980681001	0.14900989016981742	0.6355102087772734	B>A	phoneDialog187-phoneDialog926-condA
6	0.10910894511799618	0.06988565578146122	0.0	0.0	0.5215826178911442	A>B	phoneDialog187-phoneDialog926-condA
7	0.08830215713766959	0.1797866299901979	0.0	0.0	0.466649823717441	B>A	phoneDialog187-phoneDialog926-condA
8	0.07647191129018727	0.15569978883230462	0.0	0.0		A>B	phoneDialog187-phoneDialog926-condA
9	0.0	0.0	0.0	0.0		B>A	phoneDialog187-phoneDialog926-condA
10	0.4227402530709188	0.44203180137282017	0.01698089027028311	0.01698089027028311	0.7752968248528016	A>B	phoneDialog187-phoneDialog926-condA
11	0.336734693877551	0.45718310712735544	0.013730875909527243	0.013730875909527243	0.7785485821261732	B>A	phoneDialog187-phoneDialog926-condA
12	0.0	0.0	0.0	0.0	0.32617199318586154	A>B	phoneDialog187-phoneDialog926-condA
13	0.0	0.0	0.0	0.0	0.1293855266272923	B>A	phoneDialog187-phoneDialog926-condA
14	0.0	0.0	0.0	0.0	0.43505775709598404	A>B	phoneDialog187-phoneDialog926-condA
15	0.125	0.2773500981126146	0.0	0.0	0.4485329329126583	B>A	phoneDialog187-phoneDialog926-condA
16	0.0472455591261534	0.05103103630798287	0.0	0.0	0.5634779967063462	A>B	phoneDialog187-phoneDialog926-condA
17	0.0944911182523068	0.10206207261596574	0.0	0.0	0.3876354856488968	B>A	phoneDialog187-phoneDialog926-condA
18	0.2357022603955158	0.2357022603955158	0.0	0.0	0.38372592164766905	A>B	phoneDialog187-phoneDialog926-condA
19	0.0	0.3333333333333333	0.0	0.0	0.40267212978129696	B>A	phoneDialog187-phoneDialog926-condA
20	0.0	0.0	0.0	0.0	0.39724951045786305	A>B	phoneDialog187-phoneDialog926-condA
0	0.17010345435994295	0.19364916731037085	0.0	0.0	0.4476370311773792	A>B	phoneDialog1104-phoneDialog320-condA
1	0.43839729948095285	0.4320792826090466	0.06958890006392211	0.06958890006392211	0.4859094049183639	B>A	phoneDialog1104-phoneDialog320-condA
2	0.4576933114847805	0.6072738391922473	0.0	0.0	0.5921149728214921	A>B	phoneDialog1104-phoneDialog320-condA
3	0.3347515908574779	0.45982032981000354	0.07655253536243754	0.07655253536243754	0.5213582392498263	B>A	phoneDialog1104-phoneDialog320-condA
4	0.5095644766449948	0.5855400437691199	0.017568209223157664	0.017010345435994292	0.5868327605475694	A>B	phoneDialog1104-phoneDialog320-condA
5	0.3081667756806828	0.4498243216798168	0.0	0.0	0.5257141950730946	B>A	phoneDialog1104-phoneDialog320-condA
6	0.37714451164442864	0.45727457118891424	0.0	0.024455799402225926	0.48767186380688865	A>B	phoneDialog1104-phoneDialog320-condA
7	0.2781536249477377	0.37161855836748	0.0	0.0	0.6156886313555352	B>A	phoneDialog1104-phoneDialog320-condA
8	0.28695851797924243	0.4624725461971977	0.032773676267223106	0.032350772404131305	0.6430065930853582	A>B	phoneDialog1104-phoneDialog320-condA
9	0.28090032386679475	0.24806946917841693	0.14285714285714285	0.14285714285714285	0.5812206502831049	B>A	phoneDialog1104-phoneDialog320-condA
10	0.15075567228888181	0.20100756305184242	0.04862166383263152	0.04862166383263152	0.5469423069905387	A>B	phoneDialog1104-phoneDialog320-condA
11	0.5081972676135885	0.584126912832442	0.0	0.0	0.6247905861411122	B>A	phoneDialog1104-phoneDialog320-condA
12	0.3853373177942262	0.41871789467931186	0.0	0.0	0.40690945349314256	A>B	phoneDialog1104-phoneDialog320-condA
13	0.23570226039551587	0.23570226039551587	0.0	0.0	0.32727874603084794	B>A	phoneDialog1104-phoneDialog320-condA
14	0.07273929674533079	0.2	0.0	0.0	0.319928284059279	A>B	phoneDialog1104-phoneDialog320-condA
15	0.2869720215917757	0.38873012632302	0.0	0.0	0.6175159698949543	B>A	phoneDialog1104-phoneDialog320-condA
16	0.33360515609286906	0.45479366790522946	0.0	0.0	0.6404667763938933	A>B	phoneDialog1104-phoneDialog320-condA
17	0.060412209333017684	0.1709408646894569	0.14002800840280097	0.2060408459230335	0.45560404632015916	B>A	phoneDialog1104-phoneDialog320-condA
18	0.0	0.0	0.0	0.0		A>B	phoneDialog1104-phoneDialog320-condA
19	0.0	0.0	0.0	0.0		B>A	phoneDialog1104-phoneDialog320-condA
20	0.0	0.24253562503633297	0.0	0.0	0.43186536189376956	A>B	phoneDialog1104-phoneDialog320-condA
21	0.042257712736425826	0.27498597046143514	0.0	0.0	0.46919254346841377	B>A	phoneDialog1104-phoneDialog320-condA
22	0.5167523265868931	0.6128482604999423	0.0	0.025318484177091666	0.5576651386806944	A>B	phoneDialog1104-phoneDialog320-condA
23	0.5954371961386478	0.6724111481353892	0.11501092655705902	0.16101529717988264	0.4837167810180436	B>A	phoneDialog1104-phoneDialog320-condA
24	0.05504818825631803	0.13728129459672883	0.0	0.0	0.44891979725065667	A>B	phoneDialog1104-phoneDialog320-condA
25	0.0	0.0	0.0	0.0		B>A	phoneDialog1104-phoneDialog320-condA
26	0.0	0.0	0.0	0.0		A>B	phoneDialog1104-phoneDialog320-condA
27	0.0	0.0	0.0	0.0	0.35367489315414824	B>A	phoneDialog1104-phoneDialog320-condA
28	0.47809144373375745	0.5980002762248008	0.015237459493410549	0.029095718698132312	0.6786722727556752	A>B	phoneDialog1104-phoneDialog320-condA
29	0.05976143046671968	0.2195285199793807	0.0	0.0629940788348712	0.48131184996568144	B>A	phoneDialog1104-phoneDialog320-condA
30	0.0	0.0	0.0	0.0	0.4000730566022175	A>B	phoneDialog1104-phoneDialog320-condA
0	0.33541019662496846	0.33541019662496846	0.0	0.0	0.3090515454562264	A>B	phoneDialog76-phoneDialog230-condA
1	0.0	0.0	0.0	0.0		B>A	phoneDialog76-phoneDialog230-condA
2	0.0	0.0	0.0	0.0		A>B	phoneDialog76-phoneDialog230-condA
3	0.0	0.1386750490563073	0.0	0.0	0.2671597324517554	B>A	phoneDialog76-phoneDialog230-condA
4	0.0	0.15811388300841897	0.0	0.0	0.22226030473695657	A>B	phoneDialog76-phoneDialog230-condA
5	0.0	0.0	0.0	0.0	0.25297959515821467	B>A	phoneDialog76-phoneDialog230-condA
6	0.0	0.0	0.0	0.0	0.4123352586082305	A>B	phoneDialog76-phoneDialog230-condA
7	0.11028219331407116	0.23869801881466574	0.0	0.0	0.5409276154983066	B>A	phoneDialog76-phoneDialog230-condA
8	0.2564945880212885	0.32723026451980125	0.0	0.0	0.6017028512687841	A>B	phoneDialog76-phoneDialog230-condA
9	0.0	0.06651901052377393	0.0	0.0		B>A	phoneDialog76-phoneDialog230-condA
10	0.0	0.0	0.0	0.0		A>B	phoneDialog76-phoneDialog230-condA
11	0.0	0.0	0.0	0.0		B>A	phoneDialog76-phoneDialog230-condA
12	0.0	0.0	0.0	0.0		A>B	phoneDialog76-phoneDialog230-condA
13	0.5669467095138409	0.472455591261534	0.0	0.08451542547285165	0.4671632012232445	B>A	phoneDialog76-phoneDialog230-condA
14	0.0	0.0	0.0	0.0	0.38996142775436116	A>B	phoneDialog76-phoneDialog230-condA
15	0.2519763153394848	0.2279211529192759	0.0	0.0	0.3386660843986602	B>A	phoneDialog76-phoneDialog230-condA
16	0.0	0.0	0.0	0.0	0.13081048932799355	A>B	phoneDialog76-phoneDialog230-condA
17	0.0	0.0	0.0	0.0		B>A	phoneDialog76-phoneDialog230-condA
18	0.0	0.0	0.0	0.0		A>B	phoneDialog76-phoneDialog230-condA
19	0.17149858514250885	0.16666666666666666	0.0	0.0	0.3950647166011547	B>A	phoneDialog76-phoneDialog230-condA
20	0.3794733192202055	0.45434411125112145	0.0	0.0	0.4124616174388658	A>B	phoneDialog76-phoneDialog230-condA
21	0.2684377460965796	0.43429951810768963	0.04303314829119352	0.04303314829119352	0.4150194799757878	B>A	phoneDialog76-phoneDialog230-condA
22	0.24253562503633297	0.4	0.0	0.051434449987363975	0.46090583748489045	A>B	phoneDialog76-phoneDialog230-condA
23	0.13093073414159545	0.2182178902359924	0.0	0.0	0.49796215653807563	B>A	phoneDialog76-phoneDialog230-condA
24	0.12598815766974242	0.12598815766974242	0.0	0.0	0.20689821621087046	A>B	phoneDialog76-phoneDialog230-condA
25	0.2073903389460851	0.2073903389460851	0.0	0.0	0.29193894203369086	B>A	phoneDialog76-phoneDialog230-condA
26	0.2400076803686597	0.33601075251612356	0.0	0.0	0.5050411173929472	A>B	phoneDialog76-phoneDialog230-condA
27	0.1690308509457033	0.08451542547285165	0.0	0.0	0.3388248147993741	B>A	phoneDialog76-phoneDialog230-condA
28	0.0	0.0	0.0	0.0	0.41417652007015227	A>B	phoneDialog76-phoneDialog230-condA
29	0.5423261445466404	0.5423261445466404	0.14907119849998599	0.14907119849998599	0.16738015185626187	B>A	phoneDialog76-phoneDialog230-condA
30	0.0	0.0	0.0	0.0	0.0837035653455307	A>B	phoneDialog76-phoneDialog230-condA
31	0.0	0.0	0.0	0.0	0.130021837263691	B>A	phoneDialog76-phoneDialog230-condA
32	0.10540925533894598	0.09999999999999998	0.0	0.0	0.12815208384714094	A>B	phoneDialog76-phoneDialog230-condA
33	0.10540925533894598	0.09999999999999998	0.0	0.0	0.5368503425945043	B>A	phoneDialog76-phoneDialog230-condA
34	0.0	0.0	0.0	0.0	0.10940817749422538	A>B	phoneDialog76-phoneDialog230-condA
35	0.0	0.17677669529663687	0.0	0.0	0.2359449569876575	B>A	phoneDialog76-phoneDialog230-condA
36	0.362284418654736	0.40089186286863654	0.0	0.0	0.5277907734289291	A>B	phoneDialog76-phoneDialog230-condA
37	0.28690952087850224	0.32465473485552543	0.0	0.0	0.5804747427115295	B>A	phoneDialog76-phoneDialog230-condA
38	0.2361125344403821	0.1770844008302866	0.0	0.0	0.334477546457032	A>B	phoneDialog76-phoneDialog230-condA
39	0.1543033499620919	0.1543033499620919	0.0	0.0	0.28984218098289927	B>A	phoneDialog76-phoneDialog230-condA
40	0.0	0.10206207261596577	0.0	0.0	0.5532334942192768	A>B	phoneDialog76-phoneDialog230-condA
41	0.0	0.0	0.0	0.0	0.4298482641610073	B>A	phoneDialog76-phoneDialog230-condA
42	0.0	0.0	0.0	0.0	0.2681989720632485	A>B	phoneDialog76-phoneDialog230-condA
43	0.0	0.14824986333222023	0.0	0.0	0.41686366910859474	B>A	phoneDialog76-phoneDialog230-condA
44	0.34258007985157435	0.4202488610103944	0.03774256780481986	0.036369648372665396	0.4389204642363347	A>B	phoneDialog76-phoneDialog230-condA
45	0.32457633037343175	0.3392857142857143	0.0	0.025949964805384095	0.42660412468031894	B>A	phoneDialog76-phoneDialog230-condA
46	0.4529108136578383	0.4680282905650371	0.17510947764599097	0.20812378052829614	0.3231353304047415	A>B	phoneDialog76-phoneDialog230-condA
0	0.3172206342872577	0.30065841120113157	0.0	0.0	0.29979691467989356	A>B	phoneDialog315-phoneDialog380-condA
1	0.0	0.1841149235796647	0.0	0.0	0.2558021424757828	B>A	phoneDialog315-phoneDialog380-condA
2	0.0	0.0	0.0	0.0	0.07095250085867699	A>B	phoneDialog315-phoneDialog380-condA
3	0.0	0.0	0.0	0.0		B>A	phoneDialog315-phoneDialog380-condA
4	0.0	0.0	0.0	0.0		A>B	phoneDialog315-phoneDialog380-condA
5	0.12909944487358055	0.12909944487358055	0.1386750490563073	0.1386750490563073	0.14472984908656572	B>A	phoneDialog315-phoneDialog380-condA
6	0.0	0.0	0.0	0.0	0.005312938733383565	A>B	phoneDialog315-phoneDialog380-condA
7	0.0	0.0	0.0	0.0	0.2766860056596099	B>A	phoneDialog315-phoneDialog380-condA
8	0.0	0.0	0.0	0.0	0.46164387032012977	A>B	phoneDialog315-phoneDialog380-condA
9	0.0	0.0	0.0	0.0	0.39166159936693823	B>A	phoneDialog315-phoneDialog380-condA
10	0.031219527052723135	0.03042903097250923	0.0	0.0	0.45706302722734793	A>B	phoneDialog315-phoneDialog380-condA
11	0.0	0.09128709291752767	0.0	0.0	0.15354276308688075	B>A	phoneDialog315-phoneDialog380-condA
12	0.0	0.0	0.0	0.0	0.07010606423876076	A>B	phoneDialog315-phoneDialog380-condA
13	0.0	0.0	0.0	0.0	0.14368461611566918	B>A	phoneDialog315-phoneDialog380-condA
14	0.4082482904638631	0.5303300858899106	0.0	0.0	0.24992840826376872	A>B	phoneDialog315-phoneDialog380-condA
15	0.13608276348795434	0.1178511301977579	0.0	0.0	0.15707813316609265	B>A	phoneDialog315-phoneDialog380-condA
16	0.13608276348795434	0.2721655269759087	0.0	0.0	0.27640158229422407	A>B	phoneDialog315-phoneDialog380-condA
17	0.0	0.2886751345948129	0.0	0.0	0.29648536882852383	B>A	phoneDialog315-phoneDialog380-condA
18	0.0	0.16666666666666666	0.0	0.0	0.4205109515688912	A>B	phoneDialog315-phoneDialog380-condA
19	0.10540925533894598	0.10540925533894598	0.0	0.0	0.4033928466229446	B>A	phoneDialog315-phoneDialog380-condA
20	0.0	0.0	0.0	0.0	0.2283765075719285	A>B	phoneDialog315-phoneDialog380-condA
21	0.0	0.0	0.0	0.0	0.21530257571726363	B>A	phoneDialog315-phoneDialog380-condA
22	0.11973686801784995	0.12830005981991682	0.0	0.0	0.40349407404756676	A>B	phoneDialog315-phoneDialog380-condA
23	0.0	0.0	0.0	0.0	0.38391213462161344	B>A	phoneDialog315-phoneDialog380-condA
24	0.0	0.0	0.0	0.0	0.1409545986323073	A>B	phoneDialog315-phoneDialog380-condA
25	0.24999999999999994	0.4999999999999999	0.0	0.0	0.3697581560932395	B>A	phoneDialog315-phoneDialog380-condA
26	0.254000254000381	0.3692744729379982	0.0	0.0	0.3709686622607473	A>B	phoneDialog315-phoneDialog380-condA
27	0.22107884414269094	0.30578831486257535	0.02668802563418119	0.05337605126836238	0.6604469909284475	B>A	phoneDialog315-phoneDialog380-condA
28	0.0	0.048795003647426664	0.0	0.0	0.4903413993360781	A>B	phoneDialog315-phoneDialog380-condA
29	0.20480798012976012	0.17995393768717363	0.0	0.0	0.429655808603401	B>A	phoneDialog315-phoneDialog380-condA
30	0.43226350628425914	0.5954535628464418	0.0	0.0	0.6214156132958373	A>B	phoneDialog315-phoneDialog380-condA
31	0.26111648393354675	0.3790490217894517	0.10206207261596574	0.10206207261596574	0.603458350009049	B>A	phoneDialog315-phoneDialog380-condA
32	0.0	0.0	0.0	0.0	0.18113727482723607	A>B	phoneDialog315-phoneDialog380-condA
33	0.0	0.0	0.0	0.0	0.07921510888070649	B>A	phoneDialog315-phoneDialog380-condA
34	0.23570226039551587	0.23570226039551587	0.1336306209562122	0.1336306209562122	0.15485138550004396	A>B	phoneDialog315-phoneDialog380-condA
35	0.0	0.0	0.0	0.0	0.3511914942939893	B>A	phoneDialog315-phoneDialog380-condA
36	0.07715167498104596	0.13801311186847084	0.0	0.0	0.29772262783368797	A>B	phoneDialog315-phoneDialog380-condA
37	0.0	0.5270462766947299	0.0	0.0	0.3118292597612844	B>A	phoneDialog315-phoneDialog380-condA
38	0.0	0.5773502691896258	0.0	0.0		A>B	phoneDialog315-phoneDialog380-condA
39	0.13245323570650439	0.26037782196164777	0.0	0.0		B>A	phoneDialog315-phoneDialog380-condA
40	0.1777046633277277	0.1746667529218746	0.0	0.0	0.1923590707880074	A>B	phoneDialog315-phoneDialog380-condA
41	0.26967994498529685	0.26967994498529685	0.0	0.0	0.11932603548098719	B>A	phoneDialog315-phoneDialog380-condA
42	0.30578831486257535	0.29740895825796587	0.0	0.0	0.35135620475491636	A>B	phoneDialog315-phoneDialog380-condA
0	0.11785113019775793	0.11785113019775793	0.0	0.0	0.36445969658605104	A>B	phoneDialog515-phoneDialog534-condA
1	0.0	0.10540925533894598	0.0	0.0	0.45004652112751686	B>A	phoneDialog515-phoneDialog534-condA
2	0.05773502691896257	0.4006938426723769	0.0	0.0	0.5453972884396218	A>B	phoneDialog515-phoneDialog534-condA
3	0.05590169943749474	0.09128709291752768	0.0	0.0	0.09232114490850385	B>A	phoneDialog515-phoneDialog534-condA
4	0.19245008972987526	0.10206207261596577	0.0	0.0	0.011920961215660109	A>B	phoneDialog515-phoneDialog534-condA
5	0.19245008972987526	0.20412414523193154	0.0	0.0	0.42087064787132844	B>A	phoneDialog515-phoneDialog534-condA
6	0.0	0.09901475429766744	0.0	0.0	0.47188073985498	A>B	phoneDialog515-phoneDialog534-condA
